2022-02-16 08:37:31,617 INFO    SenderThread:1826 [sender.py:send_request_log_artifact():973] logged artifact source-zrwfymk2 - {'id': 'QXJ0aWZhY3Q6ODQwMzQxODU=', 'digest': 'c50a6363c9d0b40c1fbb8f21c7f666f6', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-zrwfymk2', 'alias': 'latest'}, {'artifactCollectionName': 'source-zrwfymk2', 'alias': 'v1'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjk1NTg5', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODQwMzQxODU=', 'versionIndex': 1}}, 'version': 'v1'}
2022-02-16 08:37:31,618 DEBUG   SenderThread:1826 [sender.py:send():235] send: stats
2022-02-16 08:37:35,749 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: resume
2022-02-16 08:37:35,750 INFO    HandlerThread:1826 [handler.py:handle_request_resume():611] starting system metrics thread
2022-02-16 08:37:36,037 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: log_artifact
2022-02-16 08:37:36,037 DEBUG   SenderThread:1826 [sender.py:send_request():249] send_request: log_artifact
2022-02-16 08:37:36,318 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: log_artifact
2022-02-16 08:37:36,322 DEBUG   HandlerThread:1826 [handler.py:handle_request():131] handle_request: pause
2022-02-16 08:37:36,322 INFO    HandlerThread:1826 [handler.py:handle_request_pause():620] stopping system metrics thread
2022-02-16 08:37:37,548 INFO    Thread-32 :1826 [upload_job.py:push():95] Uploaded file /home/saraselis/.cache/wandb/artifacts/obj/md5/23/e2e6a4f839b973cbf18be1d770cad3
